"sex"	"day"
"f"	"010101,105,050000,94,030000,39,180000,1,050000,151,160000,15,020000,125,180000,8,110000,2,050000,165,180000,5,070000,10,020000,2,050000,28,180000,25,120000,5,110000,15,120000,75,010000,20,150000,100,180000,15,060000,92,180000,15,120000,53,010101,185,120000,90"
"f"	"010101,480,010000,60,180000,13,040000,65,180000,32,030000,10,180000,15,030000,15,180000,50,130000,10,030000,22,180000,33,020000,35,110000,65,120000,26,180000,34,050000,15,120000,130,010101,330"
"f"	"010101,120,010000,60,020000,50,110000,10,050000,232,120000,8,180000,13,040000,2,180000,5,other,13,180000,4,070000,48,180000,25,other,70,030000,86,020000,39,150000,145,180000,30,050000,180,010101,300"
"f"	"010101,360,010000,140,050000,40,110000,25,180000,5,110000,20,020000,55,120000,14,180000,16,070000,90,180000,39,110000,31,020000,105,120000,190,010000,10,120000,180,010101,120"
"f"	"010101,270,110000,5,020000,230,110000,65,050000,120,180000,10,120000,170,020000,10,180000,5,110000,10,050000,5,120000,325,010101,155,030000,15,010101,45"
"f"	"010101,180,010000,24,030000,16,020000,335,other,70,050000,132,060000,23,180000,17,other,13,020000,20,120000,30,010101,130,010000,30,030000,30,020000,10,120000,20,010000,35,010101,325"
"f"	"010101,390,030000,75,110000,5,180000,13,110000,2,020000,237,030000,23,180000,10,030000,28,180000,26,030000,26,180000,20,120000,255,010101,330"
"f"	"010101,90,020000,15,180000,5,050000,290,other,15,180000,5,080000,50,180000,10,030000,4,180000,9,120000,287,180000,15,040000,9,020000,146,120000,195,180000,28,070000,19,180000,8,010000,120,010101,120"
"f"	"010101,120,020000,15,110000,7,120000,218,020000,130,110000,35,060000,255,020000,15,110000,5,020000,12,120000,65,180000,25,110000,58,020000,15,other,15,060000,177,020000,3,010101,270"
"f"	"010101,150,010000,15,other,20,180000,1,050000,564,180000,10,050000,20,180000,10,030000,22,180000,13,130000,195,040000,1,180000,23,110000,21,120000,255,110000,30,180000,85,050000,5"
"f"	"010101,270,020000,10,010000,26,020000,145,180000,4,070000,25,110000,60,120000,130,030000,51,180000,21,070000,8,180000,5,020000,65,160000,24,030000,16,020000,70,120000,30,030000,8,120000,52,160000,10,030000,55,020000,25,010101,330"
"f"	"010101,150,020000,2,180000,23,020000,10,180000,10,110000,5,020000,162,180000,25,070000,10,180000,22,050000,61,020000,120,120000,120,other,10,180000,40,070000,10,180000,35,020000,25,110000,5,020000,40,120000,195,010000,45,020000,5,010101,310"
"f"	"010101,60,020000,2,010000,28,050000,390,110000,32,120000,148,180000,5,050000,145,120000,103,110000,17,120000,168,020000,12,120000,30,010101,300"
"f"	"010101,120,110000,10,050000,50,110000,10,010000,10,180000,20,020000,10,120000,20,180000,46,050000,484,180000,3,070000,24,180000,14,030000,14,020000,50,120000,315,180000,5,010101,235"
"f"	"010101,120,010000,30,050000,30,110000,20,020000,10,130000,59,110000,61,050000,390,180000,22,070000,34,110000,34,120000,25,010000,5,020000,35,120000,25,010000,5,110000,12,120000,133,050000,60,180000,40,010000,5,010101,285"
"f"	"010101,150,110000,10,130000,20,010000,15,110000,15,020000,15,050000,525,180000,10,070000,16,110000,89,070000,84,180000,11,080000,35,180000,11,030000,14,020000,10,010000,33,120000,17,010000,40,010101,320"
"f"	"010101,180,010000,17,020000,3,030000,10,180000,5,160000,15,020000,40,110000,30,120000,70,180000,30,070000,25,180000,15,110000,23,010101,17,010000,15,180000,10,070000,44,180000,71,070000,30,110000,25,120000,45,010000,1,110000,7,120000,302,020000,2,120000,33,010000,13,120000,42,180000,20,120000,150,010101,150"
"f"	"010101,120,120000,60,010000,30,180000,31,050000,269,110000,30,120000,100,030000,20,180000,6,010000,19,140000,10,010101,50,020000,50,120000,10,020000,15,110000,8,130000,102,120000,60,020000,40,010101,410"
"f"	"010101,240,010000,50,180000,10,030000,12,180000,8,070000,25,180000,45,050000,30,120000,347,180000,18,other,16,010000,24,180000,5,030000,95,020000,40,030000,35,010000,30,010101,410"
"f"	"010101,240,020000,200,180000,5,150000,86,110000,99,050000,330,160000,15,040000,15,180000,5,030000,5,180000,65,120000,15,180000,20,010000,40,120000,146,010000,34,010101,120"
"f"	"010101,330,010000,40,020000,188,180000,42,020000,60,030000,12,180000,28,040000,75,180000,5,030000,15,020000,36,010000,2,180000,2,020000,40,010000,75,030000,5,180000,30,010000,55,120000,10,010000,25,120000,54,010101,311"
"f"	"010101,90,020000,50,030000,25,180000,10,030000,5,020000,15,110000,45,120000,15,020000,75,180000,5,120000,25,020000,60,180000,20,010000,20,110000,25,030000,25,020000,5,010000,120,180000,36,070000,65,180000,4,020000,121,120000,69,020000,35,120000,90,060000,80,110000,15,other,35,010101,255"
"f"	"010101,60,010000,90,180000,25,060000,25,180000,35,030000,21,110000,24,120000,130,130000,25,180000,15,070000,1,180000,4,070000,5,180000,5,070000,55,180000,15,080000,3,180000,9,030000,35,020000,38,110000,5,020000,40,120000,160,180000,5,030000,110,010101,500"
"f"	"010101,120,010000,18,other,12,110000,35,030000,5,180000,10,060000,100,180000,35,030000,101,020000,30,180000,22,110000,22,120000,107,020000,167,060000,16,020000,15,010000,45,180000,20,130000,5,010000,95,010101,460"
"f"	"010000,20,110000,40,180000,15,060000,105,180000,15,110000,15,120000,150,180000,13,010000,32,180000,15,110000,150,050000,30,110000,5,050000,513,120000,7,010101,315"
"f"	"010101,360,020000,44,180000,8,other,8,030000,50,180000,3,020000,63,180000,4,130000,9,180000,24,010101,207,120000,230,010101,430"
"f"	"010101,285,010000,45,020000,60,010000,20,120000,70,110000,60,050000,30,180000,5,070000,20,180000,15,110000,5,050000,165,180000,5,010000,65,020000,10,110000,55,180000,15,020000,7,160000,3,120000,110,050000,60,020000,30,010000,60,010101,240"
"f"	"010101,240,030000,10,180000,5,150000,22,120000,13,050000,190,130000,120,180000,65,other,20,180000,10,030000,25,020000,30,120000,60,020000,37,180000,2,020000,1,120000,160,110000,30,010101,400"
"f"	"010101,90,010000,75,020000,30,110000,15,180000,5,050000,120,120000,70,180000,15,020000,12,120000,160,010000,53,020000,38,180000,37,070000,45,180000,20,070000,5,180000,5,010000,15,050000,60,180000,35,other,235,010101,300"
"f"	"020000,50,030000,40,010101,210,020000,350,120000,55,180000,10,070000,15,180000,38,030000,22,020000,20,110000,15,020000,70,010000,25,020000,20,120000,140,010000,20,010101,340"
"f"	"010101,270,010000,50,110000,10,010000,15,180000,5,030000,86,020000,60,030000,74,180000,15,010000,15,120000,70,020000,30,030000,15,020000,25,160000,10,020000,37,180000,23,110000,11,020000,34,110000,60,020000,25,120000,200,010101,300"
"f"	"010101,120,020000,15,110000,15,120000,60,180000,27,050000,288,180000,30,040000,65,020000,42,180000,28,110000,40,020000,30,110000,30,130000,41,180000,4,020000,10,110000,105,120000,147,010101,343"
"f"	"010101,395,120000,180,050000,160,160000,59,020000,46,030000,42,180000,8,020000,25,120000,30,180000,16,150000,179,120000,15,180000,4,120000,21,010101,260"
"f"	"010101,150,020000,15,180000,10,120000,5,060000,662,110000,43,180000,10,030000,170,010000,23,120000,147,010101,205"
"f"	"010101,90,020000,30,120000,45,020000,40,180000,26,050000,249,110000,45,050000,225,180000,6,030000,49,180000,5,110000,45,020000,4,other,11,180000,5,040000,35,120000,230,010101,300"
"f"	"010101,180,030000,8,120000,147,080000,105,180000,5,070000,23,180000,2,070000,13,180000,9,020000,18,180000,17,130000,33,020000,104,180000,6,030000,25,110000,10,010101,75,120000,300,010101,360"
"f"	"010101,150,010000,75,180000,23,060000,232,180000,2,030000,32,180000,12,120000,54,020000,105,180000,25,120000,135,010000,35,180000,49,110000,11,120000,110,010101,390"
"f"	"010101,300,120000,180,180000,15,110000,45,050000,300,180000,25,040000,9,020000,12,120000,134,140000,27,010000,3,120000,5,160000,25,010000,70,010101,290"
"f"	"010101,105,050000,15,180000,40,050000,545,180000,15,030000,7,180000,3,070000,42,180000,8,040000,42,180000,18,030000,180,110000,19,010101,401"
"f"	"010101,90,010000,90,110000,5,020000,20,150000,215,180000,20,020000,70,180000,2,050000,178,180000,39,160000,74,110000,7,120000,90,180000,30,130000,25,120000,185,180000,5,070000,60,120000,10,180000,10,110000,15,050000,200"
"f"	"010101,150,110000,30,180000,30,030000,26,180000,4,050000,180,180000,20,030000,12,020000,43,120000,105,050000,210,130000,15,180000,5,020000,22,110000,58,120000,170,180000,15,120000,45,010101,300"
"f"	"050000,120,180000,30,010000,50,180000,25,050000,255,180000,5,080000,25,180000,10,020000,85,180000,55,070000,21,180000,19,020000,295,120000,25,010101,420"
"f"	"010000,60,050000,450,180000,5,110000,77,020000,107,160000,1,140000,20,180000,20,020000,60,110000,60,120000,12,020000,32,110000,26,050000,30,180000,20,020000,5,110000,35,020000,6,010101,414"
"f"	"010101,210,120000,10,180000,20,030000,5,180000,5,070000,25,180000,1,020000,54,050000,10,110000,20,160000,10,120000,205,020000,20,030000,30,180000,2,150000,33,020000,85,030000,5,180000,10,010000,20,180000,14,070000,6,180000,1,130000,79,180000,42,110000,53,060000,105,010101,360"
"f"	"010101,480,010000,30,110000,5,010101,85,120000,90,180000,15,120000,225,030000,6,010000,24,050000,30,180000,20,120000,168,010101,262"
"f"	"010101,120,110000,7,120000,23,180000,12,050000,18,180000,40,030000,25,180000,29,010000,56,020000,135,180000,25,020000,35,110000,30,020000,5,180000,30,120000,10,180000,5,120000,237,020000,116,180000,34,020000,6,120000,52,010101,390"
"f"	"010101,240,020000,40,180000,10,080000,35,180000,7,030000,28,180000,10,020000,70,180000,5,070000,40,180000,15,020000,40,110000,55,180000,20,110000,20,120000,85,020000,45,110000,45,180000,5,110000,25,020000,70,110000,20,120000,170,010101,260,120000,80"
"f"	"020000,46,120000,14,020000,60,010000,15,110000,45,010000,30,180000,17,130000,13,020000,30,120000,25,180000,10,other,5,020000,110,010101,60,180000,10,040000,165,180000,15,030000,15,020000,35,120000,120,180000,5,070000,31,180000,14,070000,10,180000,10,110000,1,120000,44,other,20,180000,10,130000,78,180000,7,120000,60,010101,310"
"f"	"010101,210,010000,30,110000,25,010000,5,180000,25,050000,232,110000,21,180000,52,030000,25,other,90,180000,7,030000,14,180000,9,020000,50,110000,10,020000,20,110000,60,180000,5,020000,60,110000,25,120000,170,180000,15,120000,40,010101,240"
"f"	"010101,240,010000,20,180000,15,030000,2,180000,13,020000,50,160000,5,180000,5,120000,130,010000,70,050000,260,180000,5,120000,205,010000,30,020000,20,010000,10,120000,75,other,30,010101,255"
"f"	"010101,165,020000,15,010000,10,020000,50,180000,10,020000,19,130000,218,180000,3,040000,27,180000,88,030000,55,020000,53,other,7,180000,58,020000,77,130000,135,120000,30,010000,60,010101,360"
"f"	"010101,150,010000,30,180000,60,050000,727,020000,53,010101,420"
"f"	"010101,240,110000,18,050000,42,020000,255,other,65,180000,10,050000,150,180000,15,110000,60,020000,31,120000,314,010101,240"
"f"	"010101,120,010000,10,110000,20,120000,30,110000,60,020000,85,130000,5,120000,85,180000,15,070000,50,180000,10,120000,155,010101,75,020000,9,040000,51,180000,20,030000,75,020000,50,120000,230,020000,45,010101,240"
"f"	"010101,180,180000,37,030000,12,180000,17,120000,144,020000,30,180000,20,150000,310,180000,5,120000,5,020000,163,120000,127,050000,30,010000,60,110000,20,180000,10,120000,30,010101,120,030000,15,other,30,010101,75"
"f"	"010101,180,130000,140,180000,25,080000,38,180000,7,130000,8,120000,246,020000,1,180000,2,070000,13,180000,5,120000,33,030000,22,020000,10,180000,5,120000,105,050000,150,180000,3,120000,27,180000,7,010000,23,010101,390"
"f"	"010101,120,010000,7,120000,43,020000,30,030000,25,020000,15,010000,52,020000,8,040000,1,180000,9,130000,20,180000,15,010000,32,020000,13,180000,70,020000,3,050000,227,180000,15,050000,165,180000,10,110000,10,180000,1,070000,14,180000,19,120000,156,180000,18,010000,12,110000,27,060000,3,120000,60,180000,20,010101,220"
"f"	"010101,90,010000,50,020000,70,030000,6,180000,9,050000,435,180000,19,070000,82,180000,39,050000,100,180000,23,070000,5,180000,2,110000,35,020000,5,120000,80,010101,390"
"f"	"010101,120,010000,30,180000,25,050000,365,110000,15,050000,315,180000,5,110000,85,050000,105,120000,20,030000,5,110000,15,120000,65,010000,30,010101,240"
"f"	"010101,150,010000,40,110000,5,010000,182,130000,43,180000,15,070000,20,180000,10,110000,15,120000,3,180000,7,110000,5,180000,15,110000,30,180000,10,110000,57,020000,9,180000,4,120000,40,110000,15,120000,65,180000,55,010000,60,110000,155,020000,25,010000,5,010101,400"
"f"	"010101,150,010000,15,other,45,020000,25,110000,42,180000,13,110000,10,020000,30,120000,60,020000,120,110000,10,020000,80,110000,15,020000,25,160000,10,120000,72,040000,28,180000,1,070000,24,180000,5,040000,57,180000,3,120000,65,020000,70,120000,75,010101,390"
"f"	"010101,165,020000,1,030000,9,180000,5,030000,1,020000,71,010000,33,020000,15,180000,5,060000,335,150000,125,050000,15,180000,15,010000,15,110000,55,180000,3,020000,1,030000,28,180000,33,other,60,120000,270,010101,180"
"f"	"010101,300,010000,15,180000,5,070000,21,180000,62,050000,347,180000,10,070000,30,180000,5,other,19,020000,136,120000,70,010101,420"
"f"	"010101,60,020000,10,110000,20,180000,35,030000,20,180000,45,030000,5,020000,145,050000,230,110000,45,050000,135,180000,30,110000,25,120000,185,030000,45,120000,165,180000,10,040000,2,180000,49,010000,64,110000,25,050000,90"
"f"	"010101,225,010000,40,050000,185,110000,25,120000,30,060000,205,180000,10,050000,96,180000,49,010000,5,180000,2,020000,18,010000,10,120000,328,010101,17,010000,45,010101,150"
"f"	"010101,360,010000,60,020000,12,180000,3,020000,50,110000,10,050000,165,180000,5,080000,40,180000,55,110000,10,120000,190,010101,480"
"f"	"010101,115,010000,27,020000,8,030000,65,180000,15,110000,40,030000,90,020000,30,040000,53,180000,10,other,27,110000,38,020000,23,110000,51,020000,218,030000,60,180000,30,050000,60,180000,35,110000,40,180000,1,120000,16,180000,13,110000,10,060000,5,120000,120,010000,11,020000,19,120000,5,010101,205"
"f"	"010101,150,110000,20,030000,47,180000,23,050000,690,other,70,120000,55,020000,20,010000,75,010101,290"
"f"	"010101,120,030000,10,020000,75,120000,450,180000,5,110000,41,020000,19,180000,10,030000,90,180000,42,040000,98,120000,354,010101,126"
"f"	"010101,120,030000,65,020000,20,110000,15,120000,610,180000,25,110000,10,180000,12,020000,3,110000,21,020000,119,180000,35,010000,10,010101,375"
"f"	"010101,120,010000,30,110000,20,140000,40,010000,20,180000,15,020000,138,120000,52,110000,15,050000,35,180000,35,040000,33,180000,34,030000,28,180000,35,020000,22,110000,48,180000,14,010101,127,120000,141,010101,438"
"f"	"010101,120,010000,88,120000,272,010000,1,110000,3,180000,1,050000,175,180000,10,030000,11,180000,1,040000,53,180000,5,110000,10,020000,15,110000,15,020000,29,110000,1,120000,160,010000,15,110000,5,050000,30,160000,6,020000,49,120000,110,010101,255"
"f"	"010101,300,020000,185,120000,85,050000,90,180000,5,040000,16,180000,54,040000,34,180000,11,120000,45,020000,15,120000,5,020000,45,120000,190,010101,360"
"f"	"010101,180,010000,75,180000,35,020000,200,110000,45,050000,14,020000,66,180000,5,110000,15,180000,45,070000,61,other,9,180000,15,080000,15,180000,45,130000,3,010000,2,050000,130,010000,10,010101,470"
"f"	"010101,240,010000,15,020000,10,120000,90,010101,5,180000,10,120000,65,050000,90,110000,5,120000,217,030000,83,180000,15,130000,28,120000,17,110000,53,120000,232,010000,25,010101,240"
"f"	"010101,60,010000,30,060000,390,180000,10,070000,5,180000,25,070000,30,180000,20,020000,122,040000,28,150000,107,180000,2,010000,2,020000,34,030000,15,180000,14,110000,26,020000,15,120000,168,010101,337"
"f"	"010101,360,020000,152,180000,28,070000,10,110000,115,120000,25,050000,55,030000,50,180000,20,030000,40,120000,150,010000,10,010101,425"
"f"	"010101,150,020000,25,180000,10,030000,25,020000,20,120000,140,020000,5,010000,30,180000,23,070000,7,180000,20,110000,16,120000,14,020000,175,010000,30,020000,12,110000,18,120000,90,020000,53,120000,97,010101,480"
"f"	"010101,180,110000,15,060000,5,180000,21,030000,4,020000,15,140000,40,180000,20,050000,195,180000,5,020000,15,040000,46,180000,34,070000,20,180000,35,080000,220,180000,30,020000,5,180000,10,070000,60,180000,74,120000,31,010101,360"
"f"	"010101,180,110000,20,120000,60,180000,20,080000,42,180000,33,010000,5,120000,120,110000,30,050000,420,180000,20,110000,5,020000,65,010000,25,010101,395"
"f"	"010101,150,030000,135,150000,195,110000,75,050000,135,180000,30,050000,590,110000,40,050000,90"
"f"	"010101,90,020000,25,180000,11,140000,84,010000,5,other,55,180000,27,030000,1,020000,2,180000,22,050000,278,120000,90,030000,5,180000,35,030000,50,180000,62,050000,88,120000,230,010101,280"
"f"	"010101,60,010000,60,140000,15,110000,30,010000,47,110000,10,020000,8,030000,11,180000,69,130000,50,030000,100,020000,70,120000,40,050000,330,180000,18,other,102,010000,5,120000,115,010101,300"
"f"	"010101,120,010000,20,130000,27,180000,23,050000,470,180000,15,120000,10,180000,70,120000,40,020000,90,110000,45,120000,150,010000,7,120000,23,010101,330"
"f"	"010101,210,other,15,180000,35,080000,235,180000,27,050000,78,120000,120,030000,37,180000,10,030000,83,180000,50,070000,70,180000,9,030000,41,120000,35,010000,25,010101,360"
"f"	"010101,150,020000,30,030000,20,180000,30,060000,190,010101,390,120000,270,010101,360"
"f"	"010101,210,020000,90,010101,60,020000,75,120000,105,020000,75,110000,45,050000,120,180000,13,120000,107,010101,540"
"f"	"010101,120,110000,21,180000,9,030000,40,020000,40,110000,60,120000,165,010000,10,120000,15,180000,23,110000,2,020000,110,180000,25,010000,5,180000,13,020000,8,130000,24,180000,5,120000,97,020000,108,010000,40,120000,170,010101,330"
"f"	"010101,180,110000,30,120000,140,020000,105,110000,8,180000,4,020000,74,180000,24,other,100,180000,10,020000,60,110000,5,180000,5,110000,5,120000,10,020000,21,110000,19,020000,25,120000,150,180000,15,120000,66,160000,29,120000,2,010101,353"
"f"	"010101,360,120000,15,180000,17,040000,133,180000,15,030000,45,180000,25,010000,32,020000,92,010000,16,020000,30,180000,10,030000,50,110000,15,120000,15,020000,60,160000,8,050000,112,010000,30,010101,360"
"f"	"010101,150,020000,25,110000,5,180000,2,020000,13,180000,40,050000,785,010000,36,120000,114,010101,270"
"f"	"010101,300,110000,20,120000,40,040000,120,020000,20,110000,25,180000,10,070000,2,180000,33,050000,75,120000,15,020000,70,110000,5,010101,23,120000,142,010000,5,120000,55,010000,2,020000,13,140000,104,010101,361"
"f"	"010101,180,180000,5,150000,60,050000,390,020000,15,180000,50,040000,51,120000,109,180000,5,050000,90,020000,15,180000,5,110000,45,120000,90,010101,330"
"f"	"010101,135,010000,15,020000,110,050000,130,180000,15,110000,25,050000,70,180000,15,060000,115,180000,18,050000,132,180000,5,160000,15,other,10,160000,15,110000,15,180000,30,020000,30,180000,15,020000,50,030000,12,120000,43,010000,5,110000,8,120000,47,010101,360"
"f"	"010101,120,020000,15,110000,75,180000,10,030000,5,180000,13,030000,47,180000,15,020000,60,120000,114,010101,246,020000,87,010000,13,180000,5,010000,13,020000,32,010000,5,020000,5,030000,80,120000,60,180000,5,010000,35,010101,380"
"f"	"010101,180,020000,18,120000,36,020000,78,120000,48,010000,15,020000,138,180000,12,020000,95,other,20,050000,207,110000,52,120000,121,010000,25,120000,65,010101,330"
"f"	"010101,300,020000,176,180000,34,060000,70,180000,24,030000,26,180000,10,070000,50,180000,37,020000,83,060000,115,180000,5,040000,40,180000,10,120000,40,020000,30,010101,390"
"f"	"010101,30,030000,30,010101,90,010000,50,020000,10,110000,2,030000,10,180000,13,050000,363,160000,102,110000,65,180000,5,110000,40,050000,30,120000,345,010101,255"
"f"	"010101,165,110000,35,010101,40,010000,26,120000,4,030000,12,180000,14,other,4,010000,16,120000,264,other,60,180000,35,010000,45,020000,15,120000,480,180000,45,010000,20,010101,160"
"f"	"010101,120,010000,60,180000,2,020000,23,110000,20,020000,25,180000,16,010000,4,180000,15,050000,380,180000,7,110000,38,030000,10,010101,720"
"f"	"010101,120,120000,15,020000,4,030000,11,020000,15,120000,105,020000,60,010000,27,020000,58,110000,93,180000,2,060000,200,180000,10,040000,15,180000,15,030000,56,180000,84,110000,5,180000,5,120000,5,010000,25,120000,180,020000,27,010101,303"
"f"	"010101,110,010000,10,020000,30,030000,30,020000,30,010000,20,110000,10,010000,80,020000,107,110000,23,050000,150,180000,5,020000,60,010000,5,010101,20,120000,183,110000,57,120000,15,030000,40,020000,21,120000,74,010000,5,010101,355"
"f"	"010101,180,010000,115,110000,100,120000,5,020000,80,110000,27,020000,13,180000,5,030000,125,180000,165,020000,5,030000,39,010000,131,180000,15,030000,20,120000,27,010000,10,010101,378"
"f"	"010101,120,020000,76,120000,104,020000,105,120000,15,010000,15,180000,12,120000,18,040000,15,180000,16,020000,29,180000,5,030000,10,050000,360,180000,10,020000,1,010000,79,010101,360,140000,10,010000,10,180000,65,050000,5"
"f"	"010101,120,180000,2,130000,58,010000,42,180000,83,070000,40,180000,22,020000,69,180000,24,150000,80,060000,240,180000,15,020000,15,180000,15,120000,75,110000,45,120000,165,010101,330"
"f"	"010101,300,110000,40,020000,1,120000,34,050000,135,180000,5,080000,77,120000,8,110000,15,120000,15,180000,10,110000,17,180000,3,020000,136,110000,74,120000,27,020000,3,110000,30,120000,30,010101,480"
"f"	"010101,180,030000,23,010000,37,180000,2,110000,3,020000,10,010000,15,020000,20,060000,210,110000,10,020000,207,180000,3,050000,120,180000,15,110000,22,060000,133,020000,90,120000,40,010000,15,120000,15,010000,62,010101,208"
"f"	"010101,180,110000,70,120000,153,020000,62,040000,205,180000,30,120000,170,020000,78,110000,12,010000,5,110000,40,120000,105,010000,30,010101,300"
"f"	"010101,120,010000,45,020000,23,180000,2,010101,110,010000,5,120000,85,020000,1,120000,199,010000,5,180000,5,110000,20,050000,55,120000,4,020000,101,030000,15,110000,2,020000,13,110000,15,020000,25,110000,20,020000,5,120000,45,110000,10,020000,10,120000,140,140000,10,010101,350"
"f"	"010101,240,110000,5,020000,14,180000,3,110000,8,020000,5,110000,58,120000,42,020000,65,050000,400,020000,90,120000,15,010000,68,120000,112,140000,25,010000,20,010101,270"
"f"	"010101,180,010000,30,180000,25,070000,35,180000,20,050000,215,180000,5,050000,210,180000,13,070000,2,180000,10,120000,35,180000,38,010000,22,010101,600"
"f"	"010101,270,180000,30,130000,15,180000,5,080000,40,180000,75,070000,5,180000,10,070000,70,180000,24,110000,56,050000,210,180000,15,020000,15,110000,70,020000,10,120000,160,010101,360"
"f"	"010101,120,180000,40,050000,470,180000,30,020000,70,010000,11,180000,9,110000,30,120000,240,010000,15,120000,34,020000,1,010000,25,120000,15,020000,20,120000,195,010101,115"
"f"	"010101,360,180000,6,120000,114,010000,15,120000,225,180000,24,020000,366,120000,90,010101,240"
"f"	"010101,60,140000,60,020000,30,110000,10,180000,35,030000,15,180000,30,050000,500,040000,10,180000,30,070000,45,180000,15,070000,5,180000,1,030000,24,120000,90,other,90,120000,30,010000,15,010101,345"
"f"	"010101,480,120000,390,180000,3,020000,8,110000,29,030000,15,020000,35,010000,30,120000,45,010101,405"
"f"	"010101,150,110000,30,010000,15,020000,345,120000,180,180000,16,040000,1,180000,8,070000,20,180000,65,120000,280,010101,330"
"f"	"120000,60,020000,50,010000,25,110000,5,120000,72,060000,478,180000,40,050000,65,180000,25,020000,5,120000,315,010101,300"
"f"	"010101,150,010000,20,180000,45,130000,50,050000,215,180000,43,110000,47,010000,15,180000,15,050000,60,180000,20,020000,9,120000,356,010000,5,120000,90,010000,15,010101,285"
"f"	"010101,105,010000,335,020000,100,110000,60,020000,80,050000,100,180000,15,120000,60,020000,75,010000,3,120000,64,180000,3,030000,93,120000,17,010000,45,120000,46,010101,239"
"f"	"010101,165,010000,15,180000,11,030000,4,180000,35,060000,175,180000,10,050000,345,180000,5,020000,30,110000,15,060000,90,020000,5,120000,165,010101,370"
"f"	"010101,150,030000,9,020000,1,180000,15,030000,25,010101,40,110000,30,120000,135,050000,355,020000,140,110000,62,050000,58,020000,62,010000,18,010101,340"
"f"	"010101,30,130000,10,010000,35,110000,5,010000,10,030000,15,010101,135,110000,70,180000,5,130000,135,180000,19,070000,39,180000,7,070000,40,180000,22,120000,73,160000,10,120000,60,020000,25,030000,5,110000,20,120000,250,010101,420"
"f"	"010101,240,140000,55,130000,65,040000,60,120000,70,160000,29,110000,21,120000,40,020000,100,040000,100,180000,30,030000,20,180000,20,110000,60,030000,20,180000,25,120000,125,010000,5,180000,15,110000,25,120000,30,010000,9,010101,276"
"f"	"010101,120,010000,60,110000,10,010000,50,160000,10,020000,35,110000,5,010000,10,020000,10,120000,50,020000,15,110000,5,050000,100,130000,50,180000,29,040000,41,120000,119,010000,12,120000,29,010000,25,120000,85,110000,120,050000,30,180000,5,120000,167,010101,248"
"f"	"010101,240,180000,20,050000,100,130000,89,180000,1,020000,75,180000,11,070000,39,180000,35,150000,162,020000,42,110000,56,020000,40,160000,100,180000,3,040000,7,120000,120,010101,300"
"f"	"010101,180,010000,1,180000,4,010000,15,020000,12,180000,23,050000,388,120000,37,020000,25,120000,101,030000,184,120000,140,010101,330"
"f"	"010101,165,010000,45,180000,15,050000,255,180000,5,010000,55,120000,120,050000,90,180000,10,020000,75,110000,5,120000,59,020000,21,010101,40,010000,55,010101,425"
"f"	"050000,550,110000,38,180000,47,050000,70,120000,45,180000,5,020000,15,120000,25,020000,80,160000,105,120000,40,110000,7,120000,113,020000,20,110000,15,030000,10,010000,15,010101,240"
"f"	"010101,520,020000,5,160000,42,050000,93,120000,230,110000,90,070000,6,180000,1,120000,140,010101,313"
"f"	"010101,180,010000,60,110000,30,130000,150,180000,20,070000,25,180000,20,030000,55,110000,87,020000,78,120000,33,110000,2,180000,83,010101,437,030000,47,010000,13,010101,120"
"f"	"010101,210,110000,30,010000,10,140000,50,180000,10,060000,170,180000,19,070000,16,180000,15,070000,35,180000,1,120000,4,180000,30,020000,15,050000,135,180000,10,070000,25,180000,25,020000,60,110000,5,120000,65,010000,12,180000,8,010000,45,120000,135,010101,15,010000,15,120000,58,020000,2,010000,15,120000,15,010101,180"
"f"	"010000,20,110000,15,180000,25,050000,440,110000,30,050000,10,110000,10,020000,20,120000,60,010101,30,180000,6,020000,1,110000,83,120000,24,020000,61,110000,2,120000,3,020000,21,120000,39,110000,13,020000,111,010000,36,160000,35,010101,345"
"f"	"010101,150,020000,130,110000,10,120000,80,180000,5,080000,100,180000,7,030000,63,120000,15,020000,7,110000,23,120000,10,010101,117,020000,33,110000,15,180000,30,020000,105,110000,15,120000,135,050000,30,180000,5,010000,87,160000,28,010000,2,120000,11,010101,227"
"f"	"010101,90,010000,30,180000,30,060000,15,180000,5,070000,36,180000,9,070000,5,180000,10,120000,140,180000,14,050000,161,180000,10,120000,160,130000,50,180000,10,020000,10,120000,145,030000,60,120000,40,010101,410"
"f"	"010101,600,010000,50,180000,10,030000,30,120000,41,020000,169,110000,30,160000,25,020000,29,120000,126,010101,330"
"f"	"010101,90,010000,120,110000,20,010000,15,020000,65,010000,50,180000,43,070000,82,180000,5,070000,35,180000,15,120000,100,020000,57,120000,88,020000,5,110000,20,120000,33,020000,72,120000,5,070000,10,180000,55,010000,55,010101,400"
"f"	"010101,270,010000,30,180000,30,050000,330,180000,10,020000,45,030000,20,180000,10,110000,35,050000,90,180000,30,030000,30,010000,40,030000,25,180000,8,120000,77,010000,30,120000,30,010101,150,010000,120,010101,30"
"f"	"010101,120,010000,60,110000,80,010000,40,180000,7,080000,8,180000,20,040000,20,180000,3,120000,172,050000,40,110000,5,180000,20,010000,125,030000,10,020000,25,010000,25,180000,15,other,25,180000,5,110000,15,020000,35,110000,15,020000,10,120000,180,010101,90,030000,15,120000,142,010101,113"
