sex	name	num
"f"	"10101, 10000, 110000, 120000, 30000, 110000, 30000, 120000, 10101, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"300, 30, 15, 165, 195, 30, 30, 90, 105, 120, 30, 60, 30, 30, 60, 150"
"f"	"10101, 10000, 30000, 20000, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"390, 15, 15, 30, 30, 15, 30, 195, 60, 300, 30, 15, 30, 45, 120, 30, 30, 60"
"f"	"120000, 10101, 50000, 110000, 120000, 30000, 120000, 30000, 120000"	"120, 330, 300, 30, 60, 75, 15, 30, 480"
"f"	"10101, 10000, 110000, 20000, 30000, 110000, 120000, 30000, 110000, 120000, 60000, 10101"	"510, 15, 15, 60, 105, 15, 360, 45, 15, 150, 120, 30"
"f"	"10101, 10000, 30000, 110000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 20000, 30000, 10000, 110000, 30000, 120000, 30000, 120000, 10101"	"390, 15, 30, 15, 15, 15, 240, 30, 30, 240, 15, 30, 30, 30, 15, 30, 120, 30, 30, 90"
"f"	"10101, 10000, 30000, 20000, 120000, 30000, 110000, 120000, 10101"	"360, 60, 60, 225, 195, 240, 60, 165, 75"
"f"	"120000, 10101, 10000, 180000, 50000, 110000, 10101, 50000, 180000, 120000, 110000, 180000, 60000, 180000, 120000, 10000, 10101"	"30, 420, 15, 15, 240, 30, 30, 240, 15, 30, 15, 30, 180, 30, 60, 30, 30"
"f"	"10101, 10000, 30000, 110000, 30000, 50000, 110000, 120000, 10101, 50000, 30000, 110000, 120000, 10000, 10101"	"330, 30, 60, 30, 30, 240, 30, 30, 60, 180, 60, 30, 150, 30, 150"
"f"	"10101, 10000, 110000, 120000, 180000, 50000, 110000, 10101, 50000, 30000, 110000, 120000, 30000, 120000, 10000, 30000"	"375, 30, 15, 60, 60, 180, 30, 90, 210, 90, 60, 60, 60, 30, 30, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 110000, 120000, 10101, 30000, 110000, 10000, 120000, 10000, 10101"	"390, 30, 30, 30, 225, 30, 75, 90, 120, 30, 30, 180, 15, 165"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 10101"	"390, 15, 30, 30, 240, 30, 30, 285, 15, 45, 15, 60, 165, 15, 75"
"f"	"10000, 30000, 120000, 10101, 110000, 30000, 120000, 50000, 120000, 50000, 120000, 50000, 20000, 110000, 50000, 120000, 50000, 120000, 50000, 120000, 50000, 120000, 20000, 110000, 50000, 30000, 120000, 30000, 120000, 30000, 10000"	"45, 15, 30, 390, 15, 15, 30, 45, 15, 45, 15, 45, 45, 30, 45, 15, 45, 15, 105, 15, 45, 15, 15, 45, 45, 30, 105, 30, 30, 15, 45"
"f"	"10101, 10000, 30000, 20000, 30000, 110000, 120000, 10101, 120000, 30000, 10000, 30000, 110000, 120000, 30000, 10101"	"360, 30, 45, 105, 165, 45, 30, 90, 90, 105, 30, 15, 60, 120, 90, 60"
"f"	"10101, 10000, 120000, 30000, 120000, 110000, 20000, 120000, 30000, 110000, 120000, 10101, 120000, 30000, 110000, 120000, 30000, 10000, 120000, 10101"	"390, 15, 30, 30, 15, 15, 45, 165, 15, 30, 30, 120, 120, 45, 30, 75, 30, 30, 90, 120"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 30000, 120000, 30000, 110000, 120000, 30000, 10101, 30000, 20000, 120000, 30000, 120000, 110000, 30000, 120000, 30000, 120000, 10000, 10101"	"390, 15, 15, 15, 75, 30, 15, 105, 45, 30, 75, 15, 75, 60, 30, 60, 30, 30, 30, 30, 30, 60, 60, 30, 90"
"f"	"10101, 10000, 120000, 110000, 30000, 120000, 30000, 110000, 120000, 10101, 120000, 30000, 120000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"300, 15, 165, 15, 75, 135, 15, 30, 30, 60, 90, 60, 60, 60, 45, 45, 105, 30, 45, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 20000, 110000, 10000, 30000, 120000, 10101"	"420, 30, 15, 15, 240, 30, 30, 240, 15, 45, 30, 30, 30, 150, 120"
"f"	"10101, 50000, 30000, 110000, 50000, 30000, 10101, 50000, 30000, 110000, 120000, 10101"	"210, 210, 60, 30, 150, 180, 90, 165, 30, 30, 105, 180"
"f"	"10101, 10000, 180000, 50000, 180000, 110000, 10101, 30000, 120000, 110000, 10000, 120000, 30000, 120000, 10101"	"240, 15, 15, 420, 15, 15, 270, 45, 60, 15, 30, 90, 15, 45, 150"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 10000, 20000, 30000, 110000, 30000, 10000, 120000, 10000, 10101"	"390, 30, 30, 15, 15, 495, 15, 30, 60, 45, 45, 30, 105, 15, 120"
"f"	"10101, 10000, 20000, 110000, 30000, 20000, 110000, 120000, 10101, 30000, 110000, 120000, 10000, 30000, 10101"	"450, 15, 15, 15, 75, 150, 15, 15, 90, 270, 30, 60, 15, 105, 120"
"f"	"120000, 10101, 10000, 110000, 120000, 110000, 120000, 10000"	"180, 480, 30, 30, 300, 60, 330, 30"
"f"	"10101, 10000, 180000, 50000, 110000, 120000, 50000, 110000, 50000, 120000, 180000, 120000, 10000, 10101"	"360, 90, 30, 195, 15, 30, 300, 15, 120, 45, 30, 90, 60, 60"
"f"	"10101, 10000, 120000, 30000, 110000, 30000, 20000, 30000, 110000, 30000, 120000, 10101, 120000, 30000, 110000, 120000, 30000, 120000, 10000, 10101"	"300, 15, 60, 45, 15, 105, 90, 90, 30, 15, 105, 30, 150, 60, 30, 15, 15, 120, 15, 135"
"f"	"10101, 10000, 110000, 20000, 120000, 30000, 110000, 10101, 120000, 30000, 10000, 110000, 30000, 120000, 10101"	"375, 30, 30, 60, 180, 45, 30, 90, 135, 60, 45, 30, 45, 150, 135"
"f"	"10101, 10000, 30000, 110000, 50000, 110000, 30000, 50000, 30000, 110000, 30000, 120000, 30000, 120000, 10000, 10101"	"390, 15, 45, 30, 240, 30, 30, 180, 120, 30, 30, 120, 60, 45, 15, 60"
"f"	"10101, 30000, 10000, 20000, 110000, 120000, 30000, 110000, 120000, 10101, 30000, 110000, 30000, 120000, 30000, 10000, 10101"	"420, 60, 30, 30, 15, 105, 60, 60, 180, 90, 90, 45, 15, 120, 60, 45, 15"
"f"	"10101, 10000, 30000, 110000, 30000, 110000, 30000, 120000, 30000, 110000, 30000, 120000, 30000, 120000, 30000, 10101"	"360, 30, 15, 15, 300, 30, 30, 45, 300, 30, 75, 15, 15, 30, 75, 75"
"f"	"10101, 10000, 30000, 110000, 10000, 50000, 110000, 120000, 50000, 20000, 30000, 10000, 110000, 30000, 120000, 30000, 120000, 10101"	"360, 15, 30, 15, 15, 285, 30, 30, 240, 45, 45, 30, 30, 30, 90, 45, 60, 45"
"f"	"120000, 10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 110000, 50000, 180000, 10000, 120000"	"60, 435, 30, 15, 30, 150, 30, 60, 330, 30, 180, 30, 30, 30"
"f"	"10101, 10000, 110000, 180000, 50000, 180000, 110000, 120000, 180000, 50000, 180000, 110000, 10000, 120000, 10101"	"435, 30, 30, 15, 210, 15, 15, 45, 15, 300, 15, 15, 15, 195, 90"
"f"	"10101, 30000, 110000, 30000, 20000, 30000, 120000, 110000, 10101, 30000, 120000, 30000, 110000, 10000, 120000, 30000, 10000, 10101"	"480, 30, 30, 45, 30, 30, 60, 60, 120, 75, 135, 30, 45, 45, 90, 15, 30, 90"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 30000, 20000, 30000, 120000, 10000, 10101"	"420, 30, 30, 15, 15, 210, 30, 60, 240, 15, 45, 30, 30, 90, 30, 75, 30, 45"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 120000, 110000, 120000, 10000, 120000, 110000, 10101"	"420, 15, 15, 30, 240, 60, 240, 60, 45, 15, 30, 120, 30, 120"
"f"	"10101, 10000, 120000, 30000, 110000, 30000, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"300, 30, 60, 30, 30, 270, 60, 60, 120, 60, 60, 30, 150, 30, 150"
"f"	"10101, 10000, 110000, 30000, 120000, 20000, 30000, 110000, 50000, 30000, 110000, 30000, 120000, 30000, 120000, 30000, 10000, 10101"	"360, 15, 15, 180, 30, 75, 30, 30, 300, 60, 30, 30, 105, 30, 30, 45, 15, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 30000, 110000, 120000, 10101, 30000, 110000, 10000, 30000, 10000, 10101"	"405, 30, 30, 30, 105, 30, 120, 30, 60, 120, 135, 30, 30, 105, 15, 165"
"f"	"10101, 10000, 30000, 110000, 30000, 110000, 10101, 30000, 110000, 30000, 120000, 10000, 10101"	"345, 30, 15, 30, 300, 30, 120, 270, 30, 30, 60, 30, 150"
"f"	"10101, 10000, 110000, 30000, 110000, 120000, 10101, 120000, 110000, 30000, 120000, 30000, 10000, 10101"	"540, 30, 30, 120, 30, 45, 75, 150, 30, 90, 105, 75, 60, 60"
"f"	"10101, 10000, 110000, 10000, 20000, 30000, 120000, 110000, 120000, 10101, 120000, 20000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"390, 15, 30, 30, 135, 60, 60, 30, 30, 120, 60, 60, 60, 45, 75, 60, 30, 30, 120"
"f"	"10101, 10000, 110000, 10000, 30000, 120000, 50000, 10000, 20000, 110000, 120000, 10101"	"360, 15, 15, 15, 30, 120, 405, 30, 30, 15, 300, 105"
"f"	"10101, 10000, 120000, 110000, 10101, 50000, 30000, 120000, 10000, 110000, 120000, 10101"	"360, 30, 315, 30, 75, 90, 120, 60, 30, 30, 120, 180"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 120000, 30000, 10000, 120000, 10101"	"390, 30, 30, 30, 240, 30, 30, 240, 30, 30, 30, 30, 60, 60, 15, 30, 135"
"f"	"10101, 10000, 110000, 120000, 110000, 120000, 10101, 120000, 110000, 120000, 10000, 120000, 10101"	"450, 15, 15, 225, 30, 60, 105, 180, 15, 90, 15, 120, 120"
"f"	"10101, 10000, 110000, 30000, 120000, 20000, 110000, 120000, 110000, 120000, 10000, 120000, 10101"	"480, 30, 30, 60, 75, 45, 30, 360, 45, 75, 30, 120, 60"
"f"	"10101, 120000, 10000, 110000, 30000, 120000, 30000, 20000, 120000, 30000, 110000, 30000, 10101, 30000, 120000, 30000, 10000, 110000, 120000, 30000, 120000, 10101"	"300, 60, 15, 15, 30, 60, 60, 60, 90, 30, 15, 45, 90, 30, 180, 30, 15, 15, 60, 30, 30, 180"
"f"	"10101, 10000, 180000, 50000, 110000, 50000, 180000, 120000, 110000, 180000, 60000, 180000, 120000, 110000, 120000, 10000, 20000"	"540, 30, 30, 120, 30, 210, 30, 45, 45, 30, 195, 30, 15, 15, 15, 30, 30"
"f"	"10101, 10000, 110000, 30000, 120000, 50000, 110000, 10101, 50000, 120000, 10000, 30000, 10101"	"345, 15, 15, 60, 120, 165, 30, 45, 405, 30, 30, 30, 150"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 110000, 60000, 10000, 10101"	"375, 30, 30, 45, 240, 30, 30, 285, 30, 45, 195, 15, 90"
"f"	"10101, 10000, 120000, 30000, 110000, 10000, 30000, 20000, 30000, 110000, 120000, 30000, 10101, 120000, 30000, 110000, 120000, 30000, 120000, 10000, 10101"	"330, 30, 90, 45, 30, 15, 30, 120, 45, 45, 60, 30, 90, 105, 45, 45, 105, 45, 75, 15, 45"
"f"	"10101, 10000, 110000, 20000, 30000, 110000, 120000, 180000, 50000, 110000, 50000, 180000, 10000, 10101"	"420, 30, 15, 60, 120, 30, 45, 30, 360, 15, 195, 30, 30, 60"
"f"	"120000, 10101, 10000, 110000, 180000, 50000, 120000, 110000, 120000, 10000"	"60, 300, 60, 30, 15, 495, 135, 30, 285, 30"
"f"	"10101, 10000, 110000, 30000, 20000, 30000, 110000, 30000, 60000, 20000, 120000, 30000, 110000, 120000, 30000, 120000, 10000"	"480, 15, 30, 30, 135, 45, 45, 60, 150, 60, 30, 30, 30, 75, 15, 180, 30"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 10000, 110000, 30000, 120000, 10101"	"405, 15, 30, 30, 240, 30, 30, 240, 30, 30, 30, 30, 195, 105"
"f"	"10101, 10000, 30000, 110000, 30000, 10000, 30000, 110000, 30000, 110000, 30000, 180000, 50000, 180000, 30000, 110000, 30000, 10000, 10101"	"300, 15, 135, 15, 30, 15, 105, 15, 75, 30, 150, 15, 120, 15, 75, 15, 240, 15, 60"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 30000, 110000, 120000, 30000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"300, 15, 30, 195, 60, 60, 60, 30, 60, 45, 45, 60, 90, 30, 15, 135, 15, 195"
"f"	"10101, 30000, 110000, 20000, 30000, 120000, 110000, 120000, 30000, 110000, 120000, 30000, 10000, 10101"	"360, 150, 30, 60, 60, 60, 30, 150, 240, 30, 60, 150, 30, 30"
"f"	"10101, 10000, 110000, 50000, 110000, 50000, 120000, 10000, 120000, 10101"	"525, 15, 30, 150, 60, 300, 180, 15, 105, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 110000, 30000, 10000, 120000, 30000"	"420, 15, 30, 15, 240, 30, 30, 300, 15, 30, 75, 30, 150, 60"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 10000, 110000, 120000, 10000, 10101"	"420, 15, 30, 45, 210, 30, 60, 210, 45, 15, 60, 210, 30, 60"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 110000, 10000, 30000, 10101, 120000, 30000, 110000, 10000, 30000, 120000, 10101"	"390, 30, 30, 30, 75, 150, 45, 15, 45, 105, 105, 60, 45, 45, 75, 135, 60"
"f"	"10101, 10000, 180000, 50000, 20000, 30000, 110000, 120000, 10101, 30000, 120000, 10101"	"240, 15, 15, 330, 120, 30, 15, 105, 120, 210, 150, 90"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 30000, 110000, 10101, 30000, 120000, 30000, 10000, 110000, 30000, 120000, 30000, 10101"	"420, 30, 30, 30, 60, 90, 45, 30, 75, 60, 90, 60, 30, 30, 60, 180, 30, 90"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 20000, 30000, 110000, 30000, 120000, 30000, 10101"	"375, 15, 30, 45, 30, 225, 30, 30, 240, 30, 15, 45, 30, 90, 90, 45, 75"
"f"	"10101, 10000, 30000, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 30000, 120000, 20000, 120000, 10000, 10101"	"345, 30, 30, 15, 30, 30, 240, 30, 30, 270, 30, 30, 30, 60, 15, 30, 105, 15, 75"
"f"	"50000, 110000, 10000, 10101, 10000, 110000, 30000, 120000, 20000, 30000, 110000, 120000, 30000, 10000, 10101, 10000, 180000, 50000"	"240, 30, 30, 480, 15, 30, 105, 30, 45, 75, 30, 75, 30, 30, 150, 15, 15, 15"
"f"	"10101, 10000, 110000, 30000, 20000, 120000, 110000, 10101, 120000, 30000, 10000, 110000, 20000, 120000, 10101"	"360, 30, 30, 60, 45, 195, 30, 60, 120, 90, 30, 30, 60, 225, 75"
"f"	"10101, 10000, 110000, 120000, 30000, 110000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"330, 15, 15, 225, 135, 15, 315, 30, 15, 45, 270, 15, 15"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 50000, 110000, 180000, 10000, 120000, 10101"	"420, 30, 45, 45, 210, 30, 330, 75, 30, 45, 105, 75"
"f"	"10101, 10000, 180000, 110000, 50000, 110000, 120000, 50000, 110000, 50000, 180000, 10000, 120000, 10101"	"420, 75, 45, 15, 195, 30, 30, 255, 30, 210, 45, 30, 15, 45"
"f"	"10101, 10000, 30000, 110000, 120000, 110000, 120000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"345, 15, 90, 30, 240, 30, 15, 180, 90, 60, 30, 60, 15, 15, 105, 120"
"f"	"10101, 10000, 110000, 50000, 20000, 50000, 30000, 110000, 30000, 10101, 50000, 30000, 110000, 30000, 120000, 50000, 120000, 10000, 10101"	"450, 15, 15, 60, 45, 120, 15, 30, 30, 90, 150, 45, 30, 45, 75, 105, 45, 15, 60"
"f"	"10101, 10000, 110000, 120000, 30000, 120000, 110000, 120000, 10101, 30000, 120000, 110000, 10000, 30000, 120000, 10101"	"360, 15, 15, 150, 60, 120, 30, 30, 90, 90, 90, 30, 15, 45, 150, 150"
"f"	"10101, 10000, 120000, 110000, 30000, 120000, 110000, 120000, 10000, 10101"	"660, 15, 45, 15, 225, 180, 30, 210, 45, 15"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 110000, 50000, 180000, 120000, 10000, 30000, 120000"	"390, 30, 30, 30, 240, 30, 30, 270, 30, 180, 30, 30, 30, 60, 30"
"f"	"50000, 110000, 120000, 50000, 120000, 30000, 110000, 120000, 110000, 120000, 110000, 120000, 30000, 10101, 10000, 180000"	"120, 15, 15, 330, 30, 60, 30, 120, 30, 150, 15, 105, 60, 330, 15, 15"
"f"	"10101, 10000, 110000, 120000, 180000, 50000, 110000, 180000, 10101, 30000, 120000, 110000, 120000, 10101"	"420, 15, 15, 30, 30, 210, 30, 30, 105, 135, 30, 30, 180, 180"
"f"	"110000, 120000, 10101, 10000, 180000, 50000, 20000, 180000, 10101, 110000, 180000, 50000, 180000, 10000, 30000"	"30, 30, 255, 15, 30, 180, 120, 30, 330, 30, 30, 180, 30, 30, 120"
"f"	"10101, 10000, 30000, 110000, 50000, 120000, 110000, 120000, 50000, 120000, 10000, 110000, 120000, 10101"	"330, 30, 45, 30, 255, 30, 30, 60, 240, 30, 45, 30, 135, 150"
"f"	"10101, 10000, 110000, 10000, 30000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 10000, 120000, 10101"	"390, 15, 15, 15, 45, 15, 225, 30, 330, 15, 45, 30, 30, 120, 120"
"f"	"10101, 10000, 120000, 30000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 120000, 110000, 30000, 120000, 10101"	"360, 15, 45, 15, 15, 15, 255, 30, 30, 240, 15, 15, 30, 60, 180, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 10101, 50000, 120000, 180000, 30000, 110000, 30000, 10000, 30000, 120000, 10000, 10101"	"405, 15, 15, 15, 270, 30, 30, 45, 195, 60, 15, 30, 30, 45, 30, 30, 105, 15, 60"
"f"	"10101, 120000, 10000, 110000, 120000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"360, 30, 15, 15, 45, 15, 180, 30, 90, 270, 15, 105, 30, 15, 60, 30, 45, 90"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 20000, 110000, 10000, 120000, 10101"	"450, 30, 15, 15, 210, 15, 75, 270, 15, 15, 60, 30, 150, 90"
"f"	"10101, 10000, 180000, 120000, 50000, 110000, 120000, 50000, 180000, 120000, 10000, 120000, 10101"	"390, 15, 45, 15, 255, 30, 30, 330, 60, 90, 15, 75, 90"
"f"	"10101, 10000, 30000, 110000, 50000, 30000, 110000, 10101, 50000, 30000, 10000, 30000, 110000, 30000, 120000, 30000, 120000, 10000, 10101"	"330, 15, 15, 15, 285, 45, 15, 60, 240, 30, 15, 15, 15, 15, 90, 30, 105, 15, 90"
"f"	"10101, 10000, 110000, 30000, 20000, 50000, 110000, 120000, 10101, 50000, 30000, 110000, 30000, 120000, 10000, 10101"	"375, 45, 30, 60, 15, 180, 30, 45, 30, 285, 45, 60, 75, 30, 15, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 120000, 30000, 110000, 120000, 10000, 120000, 10101"	"405, 30, 15, 30, 240, 15, 45, 240, 30, 30, 30, 15, 75, 30, 90, 120"
"f"	"10101, 10000, 30000, 110000, 30000, 20000, 120000, 30000, 110000, 30000, 120000, 30000, 110000, 30000, 10000, 120000, 10101"	"390, 15, 75, 30, 30, 60, 90, 30, 30, 15, 180, 135, 30, 30, 15, 165, 120"
"f"	"10101, 10000, 30000, 120000, 50000, 30000, 110000, 120000, 50000, 30000, 110000, 120000, 10000, 120000, 10101"	"360, 15, 45, 90, 180, 30, 30, 90, 240, 60, 30, 150, 30, 30, 60"
"f"	"10101, 10000, 30000, 110000, 20000, 30000, 110000, 120000, 30000, 120000, 30000, 10000, 10101"	"600, 15, 30, 15, 60, 30, 30, 60, 180, 270, 105, 30, 15"
"f"	"10101, 120000, 10000, 30000, 110000, 30000, 180000, 50000, 180000, 30000, 110000, 30000, 10101, 180000, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 120000, 10101"	"330, 30, 15, 30, 15, 45, 30, 165, 30, 30, 30, 15, 75, 30, 90, 30, 60, 30, 15, 30, 30, 165, 120"
"f"	"10101, 10000, 110000, 120000, 180000, 50000, 110000, 10101, 50000, 180000, 110000, 120000, 60000, 180000, 30000, 20000, 10000, 10101"	"390, 30, 15, 30, 15, 240, 15, 45, 270, 15, 30, 15, 150, 30, 30, 60, 15, 45"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 30000, 120000, 10000, 120000, 30000, 120000, 30000, 110000, 120000, 110000, 30000, 120000, 10000, 120000"	"390, 30, 285, 45, 30, 60, 60, 30, 15, 15, 60, 90, 30, 45, 105, 30, 60, 30, 15, 15"
"f"	"10101, 10000, 30000, 110000, 30000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 110000, 30000, 10000, 30000, 120000, 20000, 120000, 10101"	"375, 15, 30, 15, 15, 30, 240, 30, 60, 240, 30, 15, 30, 30, 15, 30, 60, 60, 60, 60"
"f"	"10101, 30000, 10000, 110000, 30000, 10101, 20000, 30000, 110000, 120000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 30000, 120000, 10101"	"360, 15, 15, 15, 15, 180, 120, 30, 30, 120, 60, 60, 60, 30, 30, 120, 30, 90, 30, 30"
"f"	"10101, 10000, 120000, 110000, 30000, 120000, 50000, 30000, 120000, 10101"	"360, 30, 45, 15, 30, 60, 570, 90, 120, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 10101, 50000, 180000, 30000, 110000, 120000, 10000, 10101"	"390, 30, 30, 30, 240, 30, 30, 240, 30, 60, 30, 120, 30, 150"
"f"	"10101, 10000, 110000, 30000, 20000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 120000, 110000, 120000, 10000, 120000, 10101"	"390, 30, 15, 45, 45, 15, 180, 30, 30, 240, 15, 60, 60, 30, 75, 30, 30, 120"
"f"	"10101, 10000, 30000, 110000, 30000, 120000, 30000, 110000, 120000, 10101, 120000, 110000, 30000, 10000, 120000, 10101"	"450, 30, 15, 30, 75, 60, 60, 45, 75, 90, 150, 45, 75, 30, 180, 30"
"f"	"10101, 120000, 30000, 110000, 30000, 120000, 20000, 110000, 120000, 10101, 120000, 30000, 110000, 120000, 10000, 10101"	"270, 150, 60, 15, 105, 120, 60, 30, 90, 60, 120, 90, 30, 90, 30, 120"
"f"	"120000, 10101, 10000, 180000, 50000, 110000, 50000, 180000, 110000, 120000, 10000"	"45, 405, 45, 45, 180, 60, 450, 60, 30, 75, 45"
"f"	"10101, 10000, 120000, 110000, 30000, 50000, 120000, 110000, 10101, 30000, 50000, 120000, 30000, 110000, 120000, 10000, 10101"	"330, 15, 60, 15, 135, 60, 75, 30, 90, 75, 105, 30, 45, 15, 210, 30, 120"
"f"	"10101, 10000, 110000, 30000, 180000, 50000, 110000, 120000, 50000, 110000, 50000, 180000, 120000, 10000, 10101"	"360, 15, 15, 60, 45, 345, 30, 90, 180, 15, 60, 45, 90, 30, 60"
"f"	"10101, 10000, 30000, 110000, 120000, 30000, 20000, 30000, 110000, 30000, 120000, 10101, 120000, 30000, 120000, 110000, 30000, 120000, 10000"	"360, 15, 60, 30, 45, 45, 105, 45, 30, 45, 60, 120, 90, 90, 90, 45, 30, 105, 30"
"f"	"10000, 120000, 30000, 10101, 10000, 110000, 10000, 180000, 50000, 110000, 50000, 110000, 50000, 180000, 120000"	"30, 45, 45, 420, 30, 15, 15, 30, 90, 30, 330, 30, 210, 30, 90"
"f"	"10101, 10000, 120000, 110000, 30000, 20000, 30000, 110000, 30000, 120000, 30000, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"330, 15, 45, 15, 180, 75, 45, 75, 60, 60, 60, 60, 105, 60, 45, 135, 15, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 110000, 120000, 10101, 30000, 110000, 120000, 10000, 30000, 10101"	"405, 15, 150, 30, 105, 30, 90, 105, 225, 30, 90, 15, 75, 75"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 110000, 120000, 10000, 120000, 10101"	"420, 30, 15, 15, 240, 30, 60, 225, 15, 15, 135, 30, 60, 150"
"f"	"10101, 10000, 110000, 50000, 110000, 50000, 20000, 110000, 120000, 10000, 120000"	"390, 30, 30, 270, 30, 330, 75, 30, 105, 30, 120"
"f"	"10101, 10000, 110000, 60000, 110000, 10101, 60000, 180000, 110000, 120000, 10000, 120000, 60000"	"450, 30, 30, 210, 45, 60, 195, 45, 45, 90, 30, 30, 180"
"f"	"10101, 10000, 110000, 20000, 120000, 30000, 10101, 110000, 10101, 120000, 30000, 110000, 30000, 120000, 10000, 10101"	"360, 60, 30, 45, 60, 45, 120, 45, 135, 60, 120, 60, 60, 90, 30, 120"
"f"	"10101, 10000, 110000, 20000, 30000, 120000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 120000, 30000, 120000, 10000, 10101"	"420, 15, 15, 45, 45, 45, 15, 135, 30, 345, 15, 45, 45, 105, 30, 45, 30, 15"
"f"	"10101, 10000, 30000, 110000, 30000, 110000, 30000, 10101, 120000, 30000, 120000, 110000, 30000, 120000, 10000, 10101"	"360, 15, 45, 30, 300, 30, 30, 120, 150, 45, 15, 30, 30, 90, 30, 120"
"f"	"10101, 10000, 110000, 180000, 50000, 110000, 50000, 180000, 30000, 110000, 30000, 10000, 30000, 10101"	"390, 30, 15, 15, 270, 45, 300, 30, 30, 60, 75, 30, 90, 60"
"f"	"10101, 10000, 30000, 110000, 30000, 180000, 50000, 180000, 110000, 180000, 50000, 180000, 30000, 110000, 30000, 120000, 10000, 10101"	"360, 30, 30, 30, 15, 15, 240, 15, 30, 15, 240, 15, 30, 30, 45, 120, 15, 165"
"f"	"10101, 10000, 110000, 180000, 60000, 110000, 10101, 60000, 180000, 60000, 110000, 120000, 60000, 10000, 10101"	"420, 30, 15, 15, 240, 15, 45, 210, 30, 60, 30, 90, 180, 30, 30"
"f"	"10101, 10000, 180000, 50000, 110000, 10101, 50000, 180000, 120000, 110000, 120000, 60000, 120000, 10000, 120000, 10101"	"405, 45, 30, 240, 30, 30, 240, 30, 30, 30, 30, 120, 30, 30, 60, 60"
"f"	"10101, 10000, 120000, 110000, 50000, 110000, 120000, 50000, 30000, 110000, 10000, 30000, 120000, 50000, 120000, 10000, 120000, 10101"	"390, 15, 135, 30, 150, 60, 60, 180, 60, 30, 15, 30, 45, 60, 30, 30, 30, 90"
"f"	"10101, 10000, 30000, 110000, 180000, 50000, 110000, 120000, 50000, 180000, 30000, 10000, 110000, 120000, 10101"	"330, 30, 15, 30, 15, 300, 30, 30, 300, 15, 15, 30, 30, 150, 120"
