"sex"	"day"
"f"	"10101,330, 10000, 30, 30000, 60, 110000, 30, 30000, 30, 50000, 240, 110000, 30, 120000, 30, 10101, 60, 50000, 180, 30000, 60, 110000, 30, 120000, 150, 10000, 30, 10101, 150"
"f"	"10101,375, 10000, 30, 110000, 15, 120000, 60, 180000, 60, 50000, 180, 110000, 30, 10101, 90, 50000, 210, 30000, 90, 110000, 60, 120000, 60, 30000, 60, 120000, 30, 10000, 30, 30000, 60"
"f"	"10101,390, 10000, 30, 30000, 30, 110000, 30, 30000, 225, 110000, 30, 120000, 75, 10101, 90, 30000, 120, 110000, 30, 10000, 30, 120000, 180, 10000, 15, 10101, 165"
"f"	"10101,390, 10000, 15, 110000, 30, 180000, 30, 50000, 240, 110000, 30, 120000, 30, 50000, 285, 180000, 15, 30000, 45, 110000, 15, 30000, 60, 120000, 165, 10000, 15, 10101, 75"
"f"	"10000,45, 30000, 15, 120000, 30, 10101, 390, 110000, 15, 30000, 15, 120000, 30, 50000, 45, 120000, 15, 50000, 45, 120000, 15, 50000, 45, 20000, 45, 110000, 30, 50000, 45, 120000, 15, 50000, 45, 120000, 15, 50000, 105, 120000, 15, 50000, 45, 120000, 15, 20000, 15, 110000, 45, 50000, 45, 30000, 30, 120000, 105, 30000, 30, 120000, 30, 30000, 15, 10000, 45"
"f"	"10101,360, 10000, 30, 30000, 45, 20000, 105, 30000, 165, 110000, 45, 120000, 30, 10101, 90, 120000, 90, 30000, 105, 10000, 30, 30000, 15, 110000, 60, 120000, 120, 30000, 90, 10101, 60"
"f"	"10101,390, 10000, 15, 120000, 30, 30000, 30, 120000, 15, 110000, 15, 20000, 45, 120000, 165, 30000, 15, 110000, 30, 120000, 30, 10101, 120, 120000, 120, 30000, 45, 110000, 30, 120000, 75, 30000, 30, 10000, 30, 120000, 90, 10101, 120"
"f"	"10101,390, 10000, 15, 30000, 15, 110000, 15, 30000, 75, 20000, 30, 30000, 15, 120000, 105, 30000, 45, 110000, 30, 120000, 75, 30000, 15, 10101, 75, 30000, 60, 20000, 30, 120000, 60, 30000, 30, 120000, 30, 110000, 30, 30000, 30, 120000, 30, 30000, 60, 120000, 60, 10000, 30, 10101, 90"
"f"	"10101,300, 10000, 15, 120000, 165, 110000, 15, 30000, 75, 120000, 135, 30000, 15, 110000, 30, 120000, 30, 10101, 60, 120000, 90, 30000, 60, 120000, 60, 30000, 60, 110000, 45, 30000, 45, 120000, 105, 10000, 30, 120000, 45, 10101, 60"
"f"	"10101,420, 10000, 30, 110000, 15, 180000, 15, 50000, 240, 110000, 30, 120000, 30, 50000, 240, 180000, 15, 20000, 45, 110000, 30, 10000, 30, 30000, 30, 120000, 150, 10101, 120"
"f"	"10101,210, 50000, 210, 30000, 60, 110000, 30, 50000, 150, 30000, 180, 10101, 90, 50000, 165, 30000, 30, 110000, 30, 120000, 105, 10101, 180"
"f"	"10101,240, 10000, 15, 180000, 15, 50000, 420, 180000, 15, 110000, 15, 10101, 270, 30000, 45, 120000, 60, 110000, 15, 10000, 30, 120000, 90, 30000, 15, 120000, 45, 10101, 150"
"f"	"10101,390, 10000, 30, 110000, 30, 30000, 15, 180000, 15, 50000, 495, 10000, 15, 20000, 30, 30000, 60, 110000, 45, 30000, 45, 10000, 30, 120000, 105, 10000, 15, 10101, 120"
"f"	"10101,450, 10000, 15, 20000, 15, 110000, 15, 30000, 75, 20000, 150, 110000, 15, 120000, 15, 10101, 90, 30000, 270, 110000, 30, 120000, 60, 10000, 15, 30000, 105, 10101, 120"
"f"	"120000,180, 10101, 480, 10000, 30, 110000, 30, 120000, 300, 110000, 60, 120000, 330, 10000, 30"
"f"	"10101,360, 10000, 90, 180000, 30, 50000, 195, 110000, 15, 120000, 30, 50000, 300, 110000, 15, 50000, 120, 120000, 45, 180000, 30, 120000, 90, 10000, 60, 10101, 60"
"f"	"10101,300, 10000, 15, 120000, 60, 30000, 45, 110000, 15, 30000, 105, 20000, 90, 30000, 90, 110000, 30, 30000, 15, 120000, 105, 10101, 30, 120000, 150, 30000, 60, 110000, 30, 120000, 15, 30000, 15, 120000, 120, 10000, 15, 10101, 135"
"f"	"10101,375, 10000, 30, 110000, 30, 20000, 60, 120000, 180, 30000, 45, 110000, 30, 10101, 90, 120000, 135, 30000, 60, 10000, 45, 110000, 30, 30000, 45, 120000, 150, 10101, 135"
"f"	"10101,390, 10000, 15, 30000, 45, 110000, 30, 50000, 240, 110000, 30, 30000, 30, 50000, 180, 30000, 120, 110000, 30, 30000, 30, 120000, 120, 30000, 60, 120000, 45, 10000, 15, 10101, 60"
"f"	"10101,420, 30000, 60, 10000, 30, 20000, 30, 110000, 15, 120000, 105, 30000, 60, 110000, 60, 120000, 180, 10101, 90, 30000, 90, 110000, 45, 30000, 15, 120000, 120, 30000, 60, 10000, 45, 10101, 15"
"f"	"10101,360, 10000, 30, 30000, 15, 110000, 15, 30000, 300, 110000, 30, 30000, 30, 120000, 45, 30000, 300, 110000, 30, 30000, 75, 120000, 15, 30000, 15, 120000, 30, 30000, 75, 10101, 75"
"f"	"10101,360, 10000, 15, 30000, 30, 110000, 15, 10000, 15, 50000, 285, 110000, 30, 120000, 30, 50000, 240, 20000, 45, 30000, 45, 10000, 30, 110000, 30, 30000, 30, 120000, 90, 30000, 45, 120000, 60, 10101, 45"
"f"	"120000,60, 10101, 435, 10000, 30, 110000, 15, 180000, 30, 50000, 150, 110000, 30, 10101, 60, 50000, 330, 110000, 30, 50000, 180, 180000, 30, 10000, 30, 120000, 30"
"f"	"10101,435, 10000, 30, 110000, 30, 180000, 15, 50000, 210, 180000, 15, 110000, 15, 120000, 45, 180000, 15, 50000, 300, 180000, 15, 110000, 15, 10000, 15, 120000, 195, 10101, 90"
"f"	"10101,480, 30000, 30, 110000, 30, 30000, 45, 20000, 30, 30000, 30, 120000, 60, 110000, 60, 10101, 120, 30000, 75, 120000, 135, 30000, 30, 110000, 45, 10000, 45, 120000, 90, 30000, 15, 10000, 30, 10101, 90"
"f"	"10101,420, 10000, 30, 30000, 30, 110000, 15, 180000, 15, 50000, 210, 110000, 30, 10101, 60, 50000, 240, 180000, 15, 30000, 45, 110000, 30, 30000, 30, 20000, 90, 30000, 30, 120000, 75, 10000, 30, 10101, 45"
"f"	"10101,420, 10000, 15, 110000, 15, 180000, 30, 50000, 240, 110000, 60, 50000, 240, 120000, 60, 110000, 45, 120000, 15, 10000, 30, 120000, 120, 110000, 30, 10101, 120"
"f"	"10101,300, 10000, 30, 120000, 60, 30000, 30, 110000, 30, 30000, 270, 110000, 60, 10101, 60, 120000, 120, 30000, 60, 110000, 60, 30000, 30, 120000, 150, 10000, 30, 10101, 150"
"f"	"10101,360, 10000, 15, 110000, 15, 30000, 180, 120000, 30, 20000, 75, 30000, 30, 110000, 30, 50000, 300, 30000, 60, 110000, 30, 30000, 30, 120000, 105, 30000, 30, 120000, 30, 30000, 45, 10000, 15, 10101, 60"
"f"	"10101,405, 10000, 30, 30000, 30, 110000, 30, 30000, 105, 20000, 30, 30000, 120, 110000, 30, 120000, 60, 10101, 120, 30000, 135, 110000, 30, 10000, 30, 30000, 105, 10000, 15, 10101, 165"
"f"	"10101,345, 10000, 30, 30000, 15, 110000, 30, 30000, 300, 110000, 30, 10101, 120, 30000, 270, 110000, 30, 30000, 30, 120000, 60, 10000, 30, 10101, 150"
"f"	"10101,540, 10000, 30, 110000, 30, 30000, 120, 110000, 30, 120000, 45, 10101, 75, 120000, 150, 110000, 30, 30000, 90, 120000, 105, 30000, 75, 10000, 60, 10101, 60"
"f"	"10101,390, 10000, 15, 110000, 30, 10000, 30, 20000, 135, 30000, 60, 120000, 60, 110000, 30, 120000, 30, 10101, 120, 120000, 60, 20000, 60, 30000, 60, 110000, 45, 30000, 75, 120000, 60, 10000, 30, 120000, 30, 10101, 120"
"f"	"10101,360, 10000, 15, 110000, 15, 10000, 15, 30000, 30, 120000, 120, 50000, 405, 10000, 30, 20000, 30, 110000, 15, 120000, 300, 10101, 105"
"f"	"10101,360, 10000, 30, 120000, 315, 110000, 30, 10101, 75, 50000, 90, 30000, 120, 120000, 60, 10000, 30, 110000, 30, 120000, 120, 10101, 180"
"f"	"10101,390, 10000, 30, 110000, 30, 180000, 30, 50000, 240, 110000, 30, 120000, 30, 50000, 240, 180000, 30, 30000, 30, 110000, 30, 30000, 30, 120000, 60, 30000, 60, 10000, 15, 120000, 30, 10101, 135"
"f"	"10101,450, 10000, 15, 110000, 15, 120000, 225, 110000, 30, 120000, 60, 10101, 105, 120000, 180, 110000, 15, 120000, 90, 10000, 15, 120000, 120, 10101, 120"
"f"	"10101,480, 10000, 30, 110000, 30, 30000, 60, 120000, 75, 20000, 45, 110000, 30, 120000, 360, 110000, 45, 120000, 75, 10000, 30, 120000, 120, 10101, 60"
"f"	"10101,300, 120000, 60, 10000, 15, 110000, 15, 30000, 30, 120000, 60, 30000, 60, 20000, 60, 120000, 90, 30000, 30, 110000, 15, 30000, 45, 10101, 90, 30000, 30, 120000, 180, 30000, 30, 10000, 15, 110000, 15, 120000, 60, 30000, 30, 120000, 30, 10101, 180"
"f"	"10101,540, 10000, 30, 180000, 30, 50000, 120, 110000, 30, 50000, 210, 180000, 30, 120000, 45, 110000, 45, 180000, 30, 60000, 195, 180000, 30, 120000, 15, 110000, 15, 120000, 15, 10000, 30, 20000, 30"
"f"	"10101,345, 10000, 15, 110000, 15, 30000, 60, 120000, 120, 50000, 165, 110000, 30, 10101, 45, 50000, 405, 120000, 30, 10000, 30, 30000, 30, 10101, 150"
"f"	"10101,375, 10000, 30, 110000, 30, 180000, 45, 50000, 240, 110000, 30, 120000, 30, 50000, 285, 180000, 30, 110000, 45, 60000, 195, 10000, 15, 10101, 90"
"f"	"10101,330, 10000, 30, 120000, 90, 30000, 45, 110000, 30, 10000, 15, 30000, 30, 20000, 120, 30000, 45, 110000, 45, 120000, 60, 30000, 30, 10101, 90, 120000, 105, 30000, 45, 110000, 45, 120000, 105, 30000, 45, 120000, 75, 10000, 15, 10101, 45"
"f"	"10101,420, 10000, 30, 110000, 15, 20000, 60, 30000, 120, 110000, 30, 120000, 45, 180000, 30, 50000, 360, 110000, 15, 50000, 195, 180000, 30, 10000, 30, 10101, 60"
"f"	"120000,60, 10101, 300, 10000, 60, 110000, 30, 180000, 15, 50000, 495, 120000, 135, 110000, 30, 120000, 285, 10000, 30"
"f"	"10101,480, 10000, 15, 110000, 30, 30000, 30, 20000, 135, 30000, 45, 110000, 45, 30000, 60, 60000, 150, 20000, 60, 120000, 30, 30000, 30, 110000, 30, 120000, 75, 30000, 15, 120000, 180, 10000, 30"
"f"	"10101,405, 10000, 15, 110000, 30, 180000, 30, 50000, 240, 110000, 30, 120000, 30, 50000, 240, 180000, 30, 10000, 30, 110000, 30, 30000, 30, 120000, 195, 10101, 105"
"f"	"10101,300, 10000, 15, 30000, 135, 110000, 15, 30000, 30, 10000, 15, 30000, 105, 110000, 15, 30000, 75, 110000, 30, 30000, 150, 180000, 15, 50000, 120, 180000, 15, 30000, 75, 110000, 15, 30000, 240, 10000, 15, 10101, 60"
"f"	"10101,300, 10000, 15, 110000, 30, 30000, 195, 20000, 60, 120000, 60, 30000, 60, 110000, 30, 120000, 60, 30000, 45, 10101, 45, 120000, 60, 30000, 90, 110000, 30, 30000, 15, 120000, 135, 10000, 15, 10101, 195"
"f"	"10101,360, 30000, 150, 110000, 30, 20000, 60, 30000, 60, 120000, 60, 110000, 30, 120000, 150, 30000, 240, 110000, 30, 120000, 60, 30000, 150, 10000, 30, 10101, 30"
"f"	"10101,525, 10000, 15, 110000, 30, 50000, 150, 110000, 60, 50000, 300, 120000, 180, 10000, 15, 120000, 105, 10101, 60"
"f"	"10101,420, 10000, 15, 110000, 30, 180000, 15, 50000, 240, 110000, 30, 120000, 30, 50000, 300, 180000, 15, 110000, 30, 30000, 75, 10000, 30, 120000, 150, 30000, 60"
"f"	"10101,420, 10000, 15, 110000, 30, 180000, 45, 50000, 210, 110000, 30, 10101, 60, 50000, 210, 180000, 45, 10000, 15, 110000, 60, 120000, 210, 10000, 30, 10101, 60"
"f"	"10101,390, 10000, 30, 110000, 30, 30000, 30, 20000, 75, 120000, 150, 110000, 45, 10000, 15, 30000, 45, 10101, 105, 120000, 105, 30000, 60, 110000, 45, 10000, 45, 30000, 75, 120000, 135, 10101, 60"
"f"	"10101,240, 10000, 15, 180000, 15, 50000, 330, 20000, 120, 30000, 30, 110000, 15, 120000, 105, 10101, 120, 30000, 210, 120000, 150, 10101, 90"
"f"	"10101,420, 10000, 30, 30000, 30, 110000, 30, 30000, 60, 120000, 90, 30000, 45, 110000, 30, 10101, 75, 30000, 60, 120000, 90, 30000, 60, 10000, 30, 110000, 30, 30000, 60, 120000, 180, 30000, 30, 10101, 90"
"f"	"10101,375, 10000, 15, 110000, 30, 30000, 45, 180000, 30, 50000, 225, 110000, 30, 120000, 30, 50000, 240, 180000, 30, 20000, 15, 30000, 45, 110000, 30, 30000, 90, 120000, 90, 30000, 45, 10101, 75"
"f"	"10101,345, 10000, 30, 30000, 30, 10000, 15, 110000, 30, 180000, 30, 50000, 240, 110000, 30, 10101, 30, 50000, 270, 180000, 30, 30000, 30, 110000, 30, 30000, 60, 120000, 15, 20000, 30, 120000, 105, 10000, 15, 10101, 75"
"f"	"50000,240, 110000, 30, 10000, 30, 10101, 480, 10000, 15, 110000, 30, 30000, 105, 120000, 30, 20000, 45, 30000, 75, 110000, 30, 120000, 75, 30000, 30, 10000, 30, 10101, 150, 10000, 15, 180000, 15, 50000, 15"
"f"	"10101,360, 10000, 30, 110000, 30, 30000, 60, 20000, 45, 120000, 195, 110000, 30, 10101, 60, 120000, 120, 30000, 90, 10000, 30, 110000, 30, 20000, 60, 120000, 225, 10101, 75"
"f"	"10101,330, 10000, 15, 110000, 15, 120000, 225, 30000, 135, 110000, 15, 120000, 315, 30000, 30, 110000, 15, 30000, 45, 120000, 270, 10000, 15, 10101, 15"
"f"	"10101,420, 10000, 30, 180000, 45, 110000, 45, 50000, 210, 110000, 30, 50000, 330, 110000, 75, 180000, 30, 10000, 45, 120000, 105, 10101, 75"
"f"	"10101,420, 10000, 75, 180000, 45, 110000, 15, 50000, 195, 110000, 30, 120000, 30, 50000, 255, 110000, 30, 50000, 210, 180000, 45, 10000, 30, 120000, 15, 10101, 45"
"f"	"10101,345, 10000, 15, 30000, 90, 110000, 30, 120000, 240, 110000, 30, 120000, 15, 10101, 180, 120000, 90, 30000, 60, 110000, 30, 30000, 60, 120000, 15, 10000, 15, 120000, 105, 10101, 120"
"f"	"10101,450, 10000, 15, 110000, 15, 50000, 60, 20000, 45, 50000, 120, 30000, 15, 110000, 30, 30000, 30, 10101, 90, 50000, 150, 30000, 45, 110000, 30, 30000, 45, 120000, 75, 50000, 105, 120000, 45, 10000, 15, 10101, 60"
"f"	"10101,360, 10000, 15, 110000, 15, 120000, 150, 30000, 60, 120000, 120, 110000, 30, 120000, 30, 10101, 90, 30000, 90, 120000, 90, 110000, 30, 10000, 15, 30000, 45, 120000, 150, 10101, 150"
"f"	"10101,660, 10000, 15, 120000, 45, 110000, 15, 30000, 225, 120000, 180, 110000, 30, 120000, 210, 10000, 45, 10101, 15"
"f"	"10101,390, 10000, 30, 110000, 30, 180000, 30, 50000, 240, 110000, 30, 10101, 30, 50000, 270, 110000, 30, 50000, 180, 180000, 30, 120000, 30, 10000, 30, 30000, 60, 120000, 30"
"f"	"50000,120, 110000, 15, 120000, 15, 50000, 330, 120000, 30, 30000, 60, 110000, 30, 120000, 120, 110000, 30, 120000, 150, 110000, 15, 120000, 105, 30000, 60, 10101, 330, 10000, 15, 180000, 15"
"f"	"10101,420, 10000, 15, 110000, 15, 120000, 30, 180000, 30, 50000, 210, 110000, 30, 180000, 30, 10101, 105, 30000, 135, 120000, 30, 110000, 30, 120000, 180, 10101, 180"
"f"	"110000,30, 120000, 30, 10101, 255, 10000, 15, 180000, 30, 50000, 180, 20000, 120, 180000, 30, 10101, 330, 110000, 30, 180000, 30, 50000, 180, 180000, 30, 10000, 30, 30000, 120"
"f"	"10101,330, 10000, 30, 30000, 45, 110000, 30, 50000, 255, 120000, 30, 110000, 30, 120000, 60, 50000, 240, 120000, 30, 10000, 45, 110000, 30, 120000, 135, 10101, 150"
"f"	"10101,390, 10000, 15, 110000, 15, 10000, 15, 30000, 45, 180000, 15, 50000, 225, 110000, 30, 50000, 330, 180000, 15, 30000, 45, 110000, 30, 10000, 30, 120000, 120, 10101, 120"
"f"	"10101,360, 10000, 15, 120000, 45, 30000, 15, 110000, 15, 180000, 15, 50000, 255, 110000, 30, 10101, 30, 50000, 240, 180000, 15, 120000, 15, 110000, 30, 30000, 60, 120000, 180, 10101, 120"
"f"	"10101,405, 10000, 15, 110000, 15, 180000, 15, 50000, 270, 110000, 30, 50000, 30, 10101, 45, 50000, 195, 120000, 60, 180000, 15, 30000, 30, 110000, 30, 30000, 45, 10000, 30, 30000, 30, 120000, 105, 10000, 15, 10101, 60"
"f"	"10101,360, 120000, 30, 10000, 15, 110000, 15, 120000, 45, 180000, 15, 50000, 180, 110000, 30, 10101, 90, 50000, 270, 180000, 15, 30000, 105, 110000, 30, 30000, 15, 120000, 60, 10000, 30, 120000, 45, 10101, 90"
"f"	"10101,450, 10000, 30, 110000, 15, 180000, 15, 50000, 210, 110000, 15, 10101, 75, 50000, 270, 180000, 15, 20000, 15, 110000, 60, 10000, 30, 120000, 150, 10101, 90"
"f"	"10101,390, 10000, 15, 180000, 45, 120000, 15, 50000, 255, 110000, 30, 120000, 30, 50000, 330, 180000, 60, 120000, 90, 10000, 15, 120000, 75, 10101, 90"
"f"	"10101,330, 10000, 15, 30000, 15, 110000, 15, 50000, 285, 30000, 45, 110000, 15, 10101, 60, 50000, 240, 30000, 30, 10000, 15, 30000, 15, 110000, 15, 30000, 15, 120000, 90, 30000, 30, 120000, 105, 10000, 15, 10101, 90"
"f"	"10101,375, 10000, 45, 110000, 30, 30000, 60, 20000, 15, 50000, 180, 110000, 30, 120000, 45, 10101, 30, 50000, 285, 30000, 45, 110000, 60, 30000, 75, 120000, 30, 10000, 15, 10101, 120"
"f"	"10101,405, 10000, 30, 110000, 15, 180000, 30, 50000, 240, 110000, 15, 120000, 45, 50000, 240, 180000, 30, 120000, 30, 30000, 30, 110000, 15, 120000, 75, 10000, 30, 120000, 90, 10101, 120"
"f"	"10101,390, 10000, 15, 30000, 75, 110000, 30, 30000, 30, 20000, 60, 120000, 90, 30000, 30, 110000, 30, 30000, 15, 120000, 180, 30000, 135, 110000, 30, 30000, 30, 10000, 15, 120000, 165, 10101, 120"
"f"	"10101,360, 10000, 15, 30000, 45, 120000, 90, 50000, 180, 30000, 30, 110000, 30, 120000, 90, 50000, 240, 30000, 60, 110000, 30, 120000, 150, 10000, 30, 120000, 30, 10101, 60"
"f"	"10101,600, 10000, 15, 30000, 30, 110000, 15, 20000, 60, 30000, 30, 110000, 30, 120000, 60, 30000, 180, 120000, 270, 30000, 105, 10000, 30, 10101, 15"
"f"	"10101,330, 120000, 30, 10000, 15, 30000, 30, 110000, 15, 30000, 45, 180000, 30, 50000, 165, 180000, 30, 30000, 30, 110000, 30, 30000, 15, 10101, 75, 180000, 30, 50000, 90, 180000, 30, 30000, 60, 110000, 30, 30000, 15, 120000, 30, 10000, 30, 120000, 165, 10101, 120"
"f"	"10101,390, 10000, 30, 110000, 15, 120000, 30, 180000, 15, 50000, 240, 110000, 15, 10101, 45, 50000, 270, 180000, 15, 110000, 30, 120000, 15, 60000, 150, 180000, 30, 30000, 30, 20000, 60, 10000, 15, 10101, 45"
"f"	"10101,390, 10000, 30, 30000, 285, 110000, 45, 30000, 30, 120000, 60, 30000, 60, 120000, 30, 10000, 15, 120000, 15, 30000, 60, 120000, 90, 30000, 30, 110000, 45, 120000, 105, 110000, 30, 30000, 60, 120000, 30, 10000, 15, 120000, 15"
"f"	"10101,375, 10000, 15, 30000, 30, 110000, 15, 30000, 15, 180000, 30, 50000, 240, 110000, 30, 120000, 60, 50000, 240, 180000, 30, 30000, 15, 110000, 30, 30000, 30, 10000, 15, 30000, 30, 120000, 60, 20000, 60, 120000, 60, 10101, 60"
"f"	"10101,360, 30000, 15, 10000, 15, 110000, 15, 30000, 15, 10101, 180, 20000, 120, 30000, 30, 110000, 30, 120000, 120, 10101, 60, 120000, 60, 30000, 60, 110000, 30, 30000, 30, 120000, 120, 10000, 30, 30000, 90, 120000, 30, 10101, 30"
"f"	"10101,360, 10000, 30, 120000, 45, 110000, 15, 30000, 30, 120000, 60, 50000, 570, 30000, 90, 120000, 120, 10101, 120"
"f"	"10101,390, 10000, 30, 110000, 30, 180000, 30, 50000, 240, 110000, 30, 10101, 30, 50000, 240, 180000, 30, 30000, 60, 110000, 30, 120000, 120, 10000, 30, 10101, 150"
"f"	"10101,390, 10000, 30, 110000, 15, 30000, 45, 20000, 45, 180000, 15, 50000, 180, 110000, 30, 120000, 30, 50000, 240, 180000, 15, 30000, 60, 120000, 60, 110000, 30, 120000, 75, 10000, 30, 120000, 30, 10101, 120"
"f"	"10101,450, 10000, 30, 30000, 15, 110000, 30, 30000, 75, 120000, 60, 30000, 60, 110000, 45, 120000, 75, 10101, 90, 120000, 150, 110000, 45, 30000, 75, 10000, 30, 120000, 180, 10101, 30"
"f"	"10101,270, 120000, 150, 30000, 60, 110000, 15, 30000, 105, 120000, 120, 20000, 60, 110000, 30, 120000, 90, 10101, 60, 120000, 120, 30000, 90, 110000, 30, 120000, 90, 10000, 30, 10101, 120"
"f"	"120000,45, 10101, 405, 10000, 45, 180000, 45, 50000, 180, 110000, 60, 50000, 450, 180000, 60, 110000, 30, 120000, 75, 10000, 45"
"f"	"10101,330, 10000, 15, 120000, 60, 110000, 15, 30000, 135, 50000, 60, 120000, 75, 110000, 30, 10101, 90, 30000, 75, 50000, 105, 120000, 30, 30000, 45, 110000, 15, 120000, 210, 10000, 30, 10101, 120"
"f"	"10101,360, 10000, 15, 110000, 15, 30000, 60, 180000, 45, 50000, 345, 110000, 30, 120000, 90, 50000, 180, 110000, 15, 50000, 60, 180000, 45, 120000, 90, 10000, 30, 10101, 60"
"f"	"10101,360, 10000, 15, 30000, 60, 110000, 30, 120000, 45, 30000, 45, 20000, 105, 30000, 45, 110000, 30, 30000, 45, 120000, 60, 10101, 120, 120000, 90, 30000, 90, 120000, 90, 110000, 45, 30000, 30, 120000, 105, 10000, 30"
"f"	"10000,30, 120000, 45, 30000, 45, 10101, 420, 10000, 30, 110000, 15, 10000, 15, 180000, 30, 50000, 90, 110000, 30, 50000, 330, 110000, 30, 50000, 210, 180000, 30, 120000, 90"
"f"	"10101,330, 10000, 15, 120000, 45, 110000, 15, 30000, 180, 20000, 75, 30000, 45, 110000, 75, 30000, 60, 120000, 60, 30000, 60, 120000, 60, 30000, 105, 110000, 60, 30000, 45, 120000, 135, 10000, 15, 10101, 60"
"f"	"10101,405, 10000, 15, 30000, 150, 110000, 30, 30000, 105, 110000, 30, 120000, 90, 10101, 105, 30000, 225, 110000, 30, 120000, 90, 10000, 15, 30000, 75, 10101, 75"
"f"	"10101,420, 10000, 30, 110000, 15, 180000, 15, 50000, 240, 110000, 30, 120000, 60, 50000, 225, 180000, 15, 110000, 15, 120000, 135, 10000, 30, 120000, 60, 10101, 150"
"f"	"10101,390, 10000, 30, 110000, 30, 50000, 270, 110000, 30, 50000, 330, 20000, 75, 110000, 30, 120000, 105, 10000, 30, 120000, 120"
"f"	"10101,450, 10000, 30, 110000, 30, 60000, 210, 110000, 45, 10101, 60, 60000, 195, 180000, 45, 110000, 45, 120000, 90, 10000, 30, 120000, 30, 60000, 180"
"f"	"10101,360, 10000, 60, 110000, 30, 20000, 45, 120000, 60, 30000, 45, 10101, 120, 110000, 45, 10101, 135, 120000, 60, 30000, 120, 110000, 60, 30000, 60, 120000, 90, 10000, 30, 10101, 120"
"f"	"10101,420, 10000, 15, 110000, 15, 20000, 45, 30000, 45, 120000, 45, 180000, 15, 50000, 135, 110000, 30, 50000, 345, 180000, 15, 30000, 45, 110000, 45, 120000, 105, 30000, 30, 120000, 45, 10000, 30, 10101, 15"
"f"	"10101,360, 10000, 15, 30000, 45, 110000, 30, 30000, 300, 110000, 30, 30000, 30, 10101, 120, 120000, 150, 30000, 45, 120000, 15, 110000, 30, 30000, 30, 120000, 90, 10000, 30, 10101, 120"
"f"	"10101,390, 10000, 30, 110000, 15, 180000, 15, 50000, 270, 110000, 45, 50000, 300, 180000, 30, 30000, 30, 110000, 60, 30000, 75, 10000, 30, 30000, 90, 10101, 60"
"f"	"10101,360, 10000, 30, 30000, 30, 110000, 30, 30000, 15, 180000, 15, 50000, 240, 180000, 15, 110000, 30, 180000, 15, 50000, 240, 180000, 15, 30000, 30, 110000, 30, 30000, 45, 120000, 120, 10000, 15, 10101, 165"
"f"	"10101,420, 10000, 30, 110000, 15, 180000, 15, 60000, 240, 110000, 15, 10101, 45, 60000, 210, 180000, 30, 60000, 60, 110000, 30, 120000, 90, 60000, 180, 10000, 30, 10101, 30"
"f"	"10101,405, 10000, 45, 180000, 30, 50000, 240, 110000, 30, 10101, 30, 50000, 240, 180000, 30, 120000, 30, 110000, 30, 120000, 30, 60000, 120, 120000, 30, 10000, 30, 120000, 60, 10101, 60"
"f"	"10101,390, 10000, 15, 120000, 135, 110000, 30, 50000, 150, 110000, 60, 120000, 60, 50000, 180, 30000, 60, 110000, 30, 10000, 15, 30000, 30, 120000, 45, 50000, 60, 120000, 30, 10000, 30, 120000, 30, 10101, 90"
"f"	"10101,330, 10000, 30, 30000, 15, 110000, 30, 180000, 15, 50000, 300, 110000, 30, 120000, 30, 50000, 300, 180000, 15, 30000, 15, 10000, 30, 110000, 30, 120000, 150, 10101, 120"
"f"	"10101,390, 10000, 15, 30000, 30, 110000, 30, 120000, 255, 110000, 60, 120000, 270, 110000, 60, 30000, 90, 10000, 30, 120000, 180, 10000, 15, 10101, 15"
"f"	"10101,300, 10000, 30, 110000, 30, 30000, 120, 120000, 15, 50000, 225, 110000, 60, 120000, 15, 50000, 165, 10000, 30, 30000, 105, 110000, 15, 120000, 270, 10101, 60"
"f"	"10101,330, 10000, 30, 120000, 75, 110000, 30, 30000, 60, 20000, 90, 120000, 30, 30000, 30, 120000, 30, 110000, 45, 10101, 135, 120000, 165, 30000, 30, 110000, 30, 30000, 30, 120000, 210, 10000, 45, 10101, 45"
"f"	"10101,390, 30000, 15, 10000, 15, 110000, 15, 180000, 15, 50000, 270, 180000, 15, 30000, 15, 110000, 15, 180000, 15, 50000, 270, 180000, 15, 30000, 75, 110000, 30, 120000, 60, 10000, 30, 120000, 60, 10101, 120"
"f"	"10101,345, 10000, 30, 30000, 45, 110000, 30, 120000, 90, 20000, 105, 120000, 30, 30000, 45, 110000, 45, 30000, 30, 10101, 105, 120000, 120, 30000, 75, 110000, 45, 120000, 180, 10000, 45, 30000, 30, 10101, 45"
"f"	"120000,90, 10101, 330, 30000, 45, 110000, 30, 10101, 165, 10000, 30, 180000, 15, 50000, 135, 110000, 30, 50000, 270, 180000, 15, 110000, 30, 120000, 105, 10000, 30, 120000, 120"
"f"	"10101,330, 10000, 15, 120000, 135, 110000, 30, 30000, 30, 20000, 75, 120000, 105, 110000, 30, 30000, 30, 10101, 105, 10000, 75, 30000, 60, 120000, 60, 110000, 30, 120000, 165, 10000, 30, 10101, 135"
"f"	"10101,300, 120000, 45, 10101, 15, 10000, 30, 110000, 45, 180000, 45, 50000, 240, 110000, 30, 120000, 30, 50000, 300, 180000, 45, 30000, 45, 10000, 30, 120000, 150, 10101, 90"
